volume_id,company_id,date,buy_volume,sell_volume,net_volume
639143,5427,30-07-2023,23876,47658,-23782
628764,4780,21-07-2023,81171,44901,36270
391246,5957,31-07-2022,73799,91483,-17684
713282,1351,19-02-2023,36252,60876,-24624
395507,9915,24-02-2024,17957,19621,-1664
584313,4261,28-10-2023,91692,35200,56492
570070,1651,05-04-2024,20807,2639,18168
724697,4367,19-10-2021,59635,68735,-9100
807177,7209,06-08-2023,71409,16837,54572
438956,6541,03-12-2023,64588,75751,-11163
681944,7166,30-08-2022,70683,84904,-14221
322275,1103,05-01-2022,64910,47441,17469
810382,7510,01-01-2024,68728,93203,-24475
124548,4461,29-04-2022,56715,41658,15057
520599,5157,14-03-2023,1756,62511,-60755
457191,6880,15-01-2022,9001,51417,-42416
787362,7917,29-06-2022,65364,38852,26512
542495,7635,11-10-2022,73899,80769,-6870
958902,2398,25-09-2022,34783,34266,517
372339,8218,22-12-2023,57305,51881,5424
133253,6319,04-02-2023,50418,66478,-16060
782251,8350,23-12-2022,88453,58659,29794
565202,4947,31-03-2024,26081,25859,222
343118,3194,15-12-2021,13643,60307,-46664
504878,8036,17-01-2024,36330,97237,-60907
989939,9132,23-06-2023,28618,27298,1320
635298,4086,02-09-2024,93602,13017,80585
932145,4539,20-05-2023,89778,39214,50564
205299,9399,17-11-2023,92286,67775,24511
202726,6685,05-12-2023,60382,10871,49511
112196,6361,11-01-2023,48668,75210,-26542
164220,8319,28-05-2024,60228,99083,-38855
616146,5071,01-09-2024,43359,16060,27299
392809,3144,05-02-2024,13789,5154,8635
588488,4100,06-10-2021,18017,25300,-7283
807682,4532,28-04-2024,87283,17855,69428
226418,9910,25-10-2023,26095,51401,-25306
754607,3712,22-01-2022,49075,80349,-31274
382876,9082,29-12-2021,31305,87959,-56654
970653,2929,23-09-2022,37874,1238,36636
483142,8138,20-11-2022,23416,75014,-51598
700794,3411,08-04-2023,48867,37643,11224
800145,8011,21-08-2023,60508,57244,3264
685141,3326,13-02-2023,92222,41508,50714
573824,8469,15-09-2023,45856,76957,-31101
431776,7680,26-02-2023,28932,10684,18248
670768,5966,03-08-2022,45014,62829,-17815
488341,4127,14-05-2023,68185,30872,37313
897004,8968,22-11-2021,10636,60364,-49728
191147,2774,23-08-2024,94379,74903,19476
238532,4950,29-12-2021,27864,8433,19431
686787,9941,15-09-2024,59414,27234,32180
503910,2902,22-08-2024,22571,87075,-64504
967954,8011,28-11-2023,44790,95404,-50614
677651,9951,17-06-2023,11516,33042,-21526
239330,2991,20-07-2022,38695,37812,883
411852,3559,17-04-2023,87116,81477,5639
126763,7008,04-11-2023,3136,89270,-86134
996337,3040,16-07-2022,84154,89409,-5255
430647,5916,14-02-2023,11451,70143,-58692
385967,9255,28-09-2021,7443,91045,-83602
347640,2901,21-05-2024,37916,52686,-14770
376752,8319,05-11-2021,99348,35868,63480
949174,5770,28-08-2023,42688,5241,37447
887288,4539,04-05-2022,91443,65155,26288
559236,5990,28-12-2021,88698,25776,62922
343956,6965,06-10-2023,78689,34159,44530
849240,7670,02-02-2023,59300,23467,35833
597122,8582,17-11-2022,80050,44465,35585
457315,1807,24-05-2023,18920,15519,3401
561743,1165,25-03-2023,44201,91109,-46908
696010,1104,04-02-2022,75709,75135,574
179715,5957,28-05-2024,55178,86531,-31353
725614,4968,27-03-2023,66579,11335,55244
224373,6352,06-01-2024,45790,84570,-38780
511804,7732,05-06-2022,16469,63184,-46715
789218,9804,14-05-2024,80490,91616,-11126
263177,6563,23-06-2023,14245,52101,-37856
604518,2085,02-09-2023,69938,71392,-1454
623722,2230,13-07-2023,30223,98121,-67898
518479,6149,16-02-2022,65037,46837,18200
584676,8662,10-01-2024,59070,67441,-8371
867391,1520,17-01-2023,27510,68646,-41136
253996,2939,17-08-2024,43979,93109,-49130
113194,3319,09-07-2022,33178,53916,-20738
183676,6318,03-08-2024,9361,22118,-12757
439984,9478,29-09-2021,63169,97368,-34199
243539,8351,20-07-2024,56272,95402,-39130
252545,5288,20-05-2024,3130,89148,-86018
722294,4606,30-05-2023,29426,11664,17762
414335,7014,26-03-2023,17266,92187,-74921
687646,6016,20-03-2023,32473,26173,6300
660711,2450,14-08-2023,82786,29752,53034
287414,5894,17-05-2024,93368,14657,78711
718699,3308,23-12-2023,17653,66843,-49190
920875,8905,16-02-2023,48300,45031,3269
147839,2013,10-10-2021,18806,24705,-5899
991642,4461,09-02-2024,51521,7095,44426
192134,7011,18-05-2023,4062,49968,-45906
388188,2623,12-12-2022,36296,17384,18912
851027,9060,21-08-2024,41250,18312,22938
456871,2857,02-03-2022,46258,37239,9019
290804,4091,06-08-2023,87887,87673,214
789264,9474,19-05-2024,13250,82112,-68862
998940,5004,19-12-2023,39237,98957,-59720
578674,9197,16-07-2022,31714,44730,-13016
456678,8350,26-05-2023,96677,75036,21641
938120,5004,04-07-2024,38590,16503,22087
420248,5894,06-10-2022,88120,90758,-2638
164354,3712,07-02-2022,13146,28191,-15045
794465,7231,24-12-2022,80629,42763,37866
191508,8030,24-01-2023,98857,67690,31167
814384,1785,18-10-2022,21810,28498,-6688
596671,8030,28-10-2021,45613,94793,-49180
960237,9713,05-11-2023,26705,9527,17178
233369,4127,04-08-2022,86581,37702,48879
587638,5427,26-02-2023,99992,9692,90300
553182,6663,25-02-2022,90209,81396,8813
601304,8905,15-05-2023,88736,68038,20698
449764,2330,18-06-2024,88321,85331,2990
453982,7917,14-10-2021,67335,91341,-24006
345402,8999,27-04-2024,16066,82858,-66792
130168,4574,07-10-2023,39907,19793,20114
403214,1473,18-06-2023,28539,91772,-63233
540597,9010,18-01-2023,52014,9749,42265
759028,8358,19-11-2023,76756,31457,45299
704682,1869,14-03-2022,32971,76056,-43085
968172,7303,17-12-2021,84476,39492,44984
736113,4699,15-11-2022,30578,39848,-9270
602394,5785,29-12-2023,99198,50892,48306
853385,2692,07-08-2024,96621,9672,86949
548768,6115,02-01-2022,90560,7082,83478
953308,1833,26-02-2022,80094,9338,70756
961150,1947,26-02-2024,93101,49641,43460
472069,4432,04-09-2024,7165,9580,-2415
493066,9478,16-02-2022,22120,17532,4588
457918,7662,01-09-2022,3466,50375,-46909
420427,9470,26-12-2022,67033,52442,14591
297832,3030,13-04-2024,26723,30333,-3610
614038,9012,28-04-2023,54807,14083,40724
718966,6361,14-04-2022,69743,88280,-18537
828072,1808,20-07-2023,67997,80556,-12559
723409,1461,29-03-2022,78216,14415,63801
425161,7786,22-01-2024,22506,69812,-47306
885174,8860,15-11-2022,25840,20532,5308
233179,8218,26-06-2024,50671,88210,-37539
615152,2426,20-04-2022,54823,26217,28606
455520,7152,12-06-2023,87150,18783,68367
428755,4272,06-03-2024,60454,65660,-5206
878124,9713,09-02-2022,95249,61414,33835
663886,7330,22-12-2021,65640,75371,-9731
881865,7911,18-02-2022,83588,93146,-9558
305423,9596,16-03-2023,55745,58674,-2929
532901,4086,24-09-2022,65209,3653,61556
959488,3714,14-12-2021,76283,35957,40326
270170,1473,04-10-2021,50892,67865,-16973
296309,3292,03-02-2022,22644,88386,-65742
534597,5079,07-12-2023,14354,31089,-16735
933416,8343,29-07-2023,38671,56921,-18250
587721,4227,29-11-2022,98521,86610,11911
329391,1954,02-04-2024,64399,51402,12997
490052,4208,23-01-2023,83183,4462,78721
164814,9023,07-12-2021,8304,73666,-65362
641666,4367,11-11-2021,62423,92715,-30292
362250,2785,08-05-2024,6874,10015,-3141
272144,8817,11-07-2022,82450,86539,-4089
752102,2940,01-11-2022,72376,80103,-7727
566511,8989,28-05-2024,9851,50889,-41038
953951,2821,28-10-2023,50306,28368,21938
208032,3051,22-10-2021,13233,38376,-25143
202815,9672,10-10-2021,79222,17822,61400
145098,6150,06-03-2024,51634,53380,-1746
277226,8925,22-12-2023,23205,85170,-61965
714734,2857,01-12-2022,66490,36007,30483
656870,4532,23-04-2023,89290,14414,74876
315839,1396,18-10-2023,34648,43693,-9045
147608,8622,01-10-2021,94588,17863,76725
568929,7510,07-08-2024,80139,94744,-14605
575543,2251,14-10-2023,17169,72393,-55224
802642,7395,10-10-2021,38736,7106,31630
217281,7223,24-07-2023,65957,77421,-11464
386468,5894,23-10-2023,5950,24543,-18593
161426,2929,21-04-2023,42876,17671,25205
981063,1479,23-12-2022,87646,30646,57000
808658,3461,18-06-2024,64127,17235,46892
559505,8968,04-08-2023,93500,74452,19048
291401,8358,18-08-2024,34366,31914,2452
502195,4461,21-01-2023,14170,89112,-74942
171891,5319,06-09-2024,72406,51425,20981
451710,8442,29-09-2023,71158,95495,-24337
225183,5171,05-07-2023,26565,47425,-20860
799669,9694,21-02-2024,74975,10199,64776
397812,1496,16-09-2024,11026,13453,-2427
916910,5916,29-12-2022,78834,83005,-4171
180770,6280,13-06-2024,68200,78817,-10617
642395,6023,15-11-2023,32077,31985,92
524614,5478,01-01-2024,36274,18027,18247
897626,8130,12-06-2022,46383,31129,15254
552108,5889,28-08-2022,1173,54900,-53727
213861,1208,11-12-2023,93938,52918,41020
704106,1208,27-12-2021,96582,34002,62580
688346,7174,14-12-2021,39937,7091,32846
426559,1553,20-01-2024,19592,8385,11207
777084,2972,09-02-2022,93095,3007,90088
576734,8999,12-09-2024,94631,56528,38103
522362,9619,23-07-2022,41086,8665,32421
257875,6347,25-12-2023,16997,56037,-39040
371864,8905,29-09-2022,83048,97904,-14856
767190,1977,20-10-2021,79742,51664,28078
334652,7022,24-10-2021,44334,95159,-50825
876055,4574,11-11-2022,16647,83238,-66591
398682,8976,25-01-2022,20218,26014,-5796
348179,9619,25-11-2021,83630,96694,-13064
211376,7132,17-01-2023,53861,26726,27135
953578,6023,18-07-2022,99995,91718,8277
369974,1448,10-05-2023,46181,54229,-8048
576242,8925,05-07-2024,44235,32413,11822
807072,4597,23-07-2024,10892,69732,-58840
705865,3072,10-04-2023,46960,74375,-27415
735822,7911,26-04-2022,80080,13700,66380
163334,1448,26-10-2021,32527,76906,-44379
356061,3023,26-11-2023,52102,4190,47912
370854,1461,17-11-2023,87332,95775,-8443
125698,9619,26-05-2023,49272,95633,-46361
134476,1869,12-10-2021,86287,59632,26655
829581,1479,26-07-2023,7040,27735,-20695
125663,6452,28-09-2023,37556,55740,-18184
250709,1869,28-02-2022,28323,34633,-6310
232639,3319,03-03-2024,64205,88449,-24244
885554,4663,13-11-2021,20034,17298,2736
259777,1977,13-10-2023,82802,52019,30783
794378,5459,31-08-2023,50812,69990,-19178
363013,1847,31-03-2022,70714,18851,51863
142218,3264,11-06-2022,43550,94746,-51196
451030,6280,08-01-2023,20207,28384,-8177
480034,5192,19-04-2023,76254,93605,-17351
652012,9309,16-11-2022,59442,45127,14315
712616,7470,05-10-2021,76650,20018,56632
181760,4689,24-01-2022,90412,92426,-2014
846198,1473,15-04-2024,17479,19129,-1650
946300,7264,15-08-2023,92869,42738,50131
173271,1082,25-06-2024,6746,7789,-1043
234710,5966,05-04-2023,75638,51562,24076
127826,4227,27-12-2023,97372,76280,21092
685820,2640,02-11-2021,78741,86998,-8257
230273,3559,02-06-2024,39478,95349,-55871
828977,8469,31-07-2023,72741,63618,9123
446838,1103,09-03-2023,65419,21156,44263
196212,4567,30-08-2024,46574,65528,-18954
915381,9644,29-12-2022,71229,44939,26290
845406,1082,02-11-2022,95937,17000,78937
830691,8968,18-02-2024,78991,95556,-16565
509558,1148,04-03-2022,12252,79422,-67170
785007,3934,27-11-2023,42776,71160,-28384
867582,5240,25-10-2023,93189,24603,68586
431284,9981,16-11-2023,44439,91987,-47548
861214,7790,08-07-2023,77702,92338,-14636
699245,9901,20-08-2023,33562,11170,22392
226512,4107,02-12-2021,44633,1626,43007
122053,5249,25-05-2023,98212,74482,23730
673003,4432,09-03-2022,20221,40436,-20215
905148,9012,27-01-2022,50481,17676,32805
664045,3222,19-06-2022,84105,46053,38052
497159,3572,05-04-2022,68707,74936,-6229
597501,6880,09-11-2022,81650,41938,39712
567648,3887,11-10-2023,79121,48527,30594
258301,8030,11-02-2024,92244,26657,65587
810387,1194,19-10-2023,63683,14078,49605
571024,1954,28-03-2022,28989,43679,-14690
875566,1351,24-11-2023,30199,71427,-41228
106674,7359,01-07-2024,11442,36687,-25245
976771,4717,24-04-2024,32156,24099,8057
503243,9474,29-06-2022,65610,68817,-3207
737292,8460,27-07-2023,39344,58964,-19620
786989,1341,26-08-2024,59391,79610,-20219
406894,6319,02-06-2023,40966,23538,17428
726522,9943,22-02-2023,85980,24210,61770
811959,1479,20-09-2022,92419,17531,74888
104508,3291,31-03-2022,17635,23433,-5798
465828,5319,27-06-2024,98290,82296,15994
327393,7132,25-02-2022,84376,97621,-13245
916819,4726,27-10-2023,15184,34130,-18946
679728,9255,17-02-2022,59879,98507,-38628
679556,4999,12-01-2022,1200,32582,-31382
719281,1644,18-04-2022,51019,47869,3150
410495,6965,02-10-2022,40292,38366,1926
604878,7567,25-09-2023,68135,93727,-25592
895689,8319,23-01-2022,66040,71362,-5322
978672,5386,20-12-2021,77080,95571,-18491
572435,5459,03-03-2022,23526,58095,-34569
460630,5382,03-09-2023,35846,18120,17726
280878,1926,21-01-2022,21573,82034,-60461
841878,8905,12-08-2024,65329,82440,-17111
788651,1497,01-05-2022,38500,73088,-34588
397999,8343,10-08-2022,46122,19735,26387
299665,5685,23-04-2023,3511,10699,-7188
371107,8817,25-02-2024,27070,63157,-36087
831739,5685,17-01-2022,86301,8787,77514
386383,2579,10-10-2021,56479,26853,29626
234734,6115,01-04-2023,7761,76882,-69121
516956,9042,11-01-2023,82122,86833,-4711
832157,8800,14-04-2022,74007,68460,5547
812846,2426,14-04-2024,95568,19819,75749
178252,8576,28-10-2023,59500,29357,30143
241450,3460,13-01-2023,88662,48083,40579
714801,4699,07-01-2023,22451,99358,-76907
398502,5966,02-04-2023,68567,42549,26018
619014,7209,19-09-2022,6404,20547,-14143
341514,3450,29-07-2023,5063,95227,-90164
225788,4245,01-03-2023,93593,74967,18626
522783,5288,11-11-2021,89780,58259,31521
740524,6150,30-09-2023,80510,99504,-18994
363123,2939,04-11-2022,24086,98750,-74664
630692,5007,01-03-2023,95074,96705,-1631
666959,6016,14-10-2023,62717,67788,-5071
252748,1008,12-09-2022,99901,81957,17944
706522,4165,18-09-2024,15965,69388,-53423
520601,5240,30-07-2023,34437,41041,-6604
207048,3461,28-03-2024,24104,85777,-61673
393802,6690,14-11-2023,17084,57787,-40703
879076,4100,10-09-2023,77274,23620,53654
490951,7303,03-08-2022,77767,46383,31384
122957,9910,15-04-2024,20493,8991,11502
843160,1808,16-02-2023,67153,10541,56612
874125,1948,10-03-2022,24685,87435,-62750
800722,5974,08-08-2024,78830,17742,61088
648029,9441,13-08-2023,9201,5642,3559
148335,5019,02-12-2021,51277,42784,8493
780558,7132,27-07-2024,18648,8211,10437
687102,7662,05-05-2023,46448,91273,-44825
652125,9248,07-12-2023,92150,23326,68824
771434,2139,28-06-2024,61803,88252,-26449
498303,9255,17-11-2023,38258,63848,-25590
779941,4689,12-08-2022,55179,57821,-2642
968055,8817,23-11-2021,12450,43940,-31490
475461,5889,24-02-2024,61113,89689,-28576
882163,1473,07-11-2022,22950,70234,-47284
247461,8817,04-07-2023,52173,32072,20101
899569,5330,13-08-2022,51191,22508,28683
295024,2869,02-02-2023,74169,63226,10943
462592,8026,02-07-2024,83460,59906,23554
369944,6735,15-11-2021,9755,1597,8158
906987,4532,21-05-2023,97485,77185,20300
114406,3326,10-10-2022,71404,77102,-5698
576272,8800,03-07-2023,75360,98140,-22780
817046,4399,17-04-2024,36397,59975,-23578
179277,8797,27-02-2022,7670,62263,-54593
585228,2579,27-10-2023,31673,31520,153
332301,1882,10-06-2022,62300,76557,-14257
946483,2193,19-10-2023,60239,1067,59172
922887,2672,23-06-2024,56699,33048,23651
478403,4399,07-04-2023,7318,24237,-16919
186963,8036,03-12-2022,49542,38187,11355
718260,7011,20-06-2023,32629,40815,-8186
883802,2408,04-01-2023,19562,98903,-79341
621990,1208,29-11-2021,70465,75159,-4694
420112,8976,05-05-2024,33585,55226,-21641
430527,8513,30-11-2021,81237,19472,61765
378504,3851,13-04-2023,34824,77119,-42295
254402,4086,24-09-2023,16900,18296,-1396
908442,4606,21-10-2022,33041,5812,27229
104550,6735,05-12-2023,61382,61620,-238
288067,7786,10-09-2023,80066,12326,67740
203756,6917,13-04-2024,35004,86800,-51796
680189,4947,18-04-2024,26192,35003,-8811
527031,2450,02-03-2022,76984,49937,27047
919859,4399,28-12-2022,88618,1464,87154
359695,9042,24-06-2023,82227,28209,54018
625947,8026,23-05-2024,80834,7929,72905
713069,5478,26-06-2022,44369,88655,-44286
683804,5957,12-11-2023,11058,85852,-74794
636344,1902,21-09-2023,17026,96926,-79900
793717,4900,16-10-2021,1090,27045,-25955
977026,5192,21-10-2022,79134,65062,14072
602927,7470,15-02-2023,41172,23067,18105
527797,9327,03-04-2022,48086,71110,-23024
635432,8576,18-01-2023,30112,38662,-8550
112110,5575,18-07-2024,1410,7363,-5953
936984,5288,17-05-2024,47634,50357,-2723
310466,3264,06-02-2023,69383,16590,52793
620314,8905,29-12-2023,92119,9949,82170
719665,5966,12-12-2021,45049,40950,4099
682510,6726,21-08-2024,45493,67678,-22185
624321,1537,05-11-2022,98307,13808,84499
328914,2213,11-01-2022,87286,30098,57188
843243,4947,16-03-2022,15592,92973,-77381
180131,3194,22-10-2022,20167,8051,12116
880018,2288,09-07-2022,68318,48915,19403
921136,9225,25-05-2024,90574,12834,77740
461973,6290,04-07-2022,15554,58028,-42474
524034,2011,01-08-2023,49776,54068,-4292
535968,1947,13-03-2024,59156,12260,46896
660193,8350,21-06-2022,24217,3885,20332
367401,2074,30-01-2024,75504,67641,7863
522495,8343,24-06-2022,73392,91028,-17636
368351,4532,19-02-2023,10140,97051,-86911
406341,3222,24-05-2022,50900,39089,11811
444740,9082,26-08-2023,95994,54927,41067
591067,3015,05-09-2024,88548,89975,-1427
899340,8357,17-04-2022,12347,35849,-23502
607217,8721,27-12-2022,80781,2796,77985
243460,7810,28-12-2023,85214,20714,64500
457067,5126,24-12-2023,49837,37174,12663
810989,1227,02-11-2021,61552,24268,37284
575790,1435,27-02-2024,41007,95634,-54627
696824,9309,04-03-2022,19610,21090,-1480
869205,3267,04-05-2022,26912,21967,4945
148722,5268,27-01-2022,94807,22104,72703
517237,3559,17-02-2022,59254,14359,44895
571577,7395,03-10-2023,48494,40708,7786
901219,9207,06-12-2023,4000,58194,-54194
524600,5158,21-03-2023,26419,95338,-68919
198547,6690,29-09-2023,11245,87734,-76489
193036,3460,13-11-2022,72342,64477,7865
100819,1768,08-01-2022,65618,63568,2050
878879,2821,02-08-2024,25522,69629,-44107
106720,6759,15-02-2024,32149,18032,14117
189098,5330,30-04-2024,66904,66111,793
361018,3714,11-09-2024,50249,4431,45818
615985,2139,06-11-2021,33216,62264,-29048
597584,5685,15-10-2021,15421,57494,-42073
759505,7401,25-05-2024,70618,69681,937
556794,2863,27-05-2022,51679,29917,21762
222605,5953,08-02-2023,41145,40413,732
643805,4261,30-06-2022,39012,63750,-24738
967770,6685,10-02-2024,59801,46432,13369
104230,8576,17-02-2024,85024,63395,21629
293707,1386,24-12-2021,50700,10078,40622
971810,9474,10-08-2024,78931,9902,69029
507176,3887,10-05-2023,27290,34449,-7159
526401,1926,03-08-2024,97216,78728,18488
948615,5097,25-04-2022,29749,62941,-33192
977147,3326,12-11-2023,79781,77786,1995
330116,9901,21-03-2023,26813,70253,-43440
931147,9055,04-07-2023,42886,27005,15881
547423,7290,07-07-2023,73796,59609,14187
438168,6691,17-03-2024,12109,37546,-25437
400262,9004,03-03-2022,1299,24412,-23113
156727,7942,15-06-2023,64526,83277,-18751
788518,8999,22-06-2023,2643,22458,-19815
290372,5180,20-07-2022,50584,22472,28112
698878,4363,20-04-2023,18646,74339,-55693
733298,4237,01-06-2023,60539,1120,59419
528049,9197,15-12-2022,62651,28759,33892
713074,1118,28-05-2022,42639,83577,-40938
269021,8442,27-11-2023,50077,78046,-27969
819232,6965,08-07-2024,41134,69291,-28157
616663,7454,13-05-2022,24260,83702,-59442
